School Year,Topic,Grade,District,District Name,Proficient,Total,% Proficient,Proficient Category,District Office Location
2014,Math,8,3798,Logan-Magnolia,42.0,56.0,75.0,70.1 - 80%,"1200 N 2nd Ave
Logan, Iowa 515461060
(41.652914138, -95.789064186)"
2014,Reading,6,4419,MFL MarMac,34.0,42.0,81.0,80.1 - 90%,"700 S Page St
Monona, Iowa 52159
(43.046512265001, -91.391282234)"
2014,Reading,7,4554,Mount Vernon,78.0,95.0,82.1,80.1 - 90%,"525 Palisades Rd SW
Mount Vernon, Iowa 52314
(41.917657799, -91.427700562)"
2014,Reading,3,1337,College,279.0,368.0,75.8,70.1 - 80%,"401 76th Ave SW
Cedar Rapids, Iowa 52404
(41.905052988, -91.668080376)"
2014,Reading,3,6138,Springville,15.0,22.0,68.2,60.1 - 70%,"400 Academy St
Springville, Iowa 523369657
(42.055167653, -91.444776226)"
2014,Reading,11,6030,Sioux Center,71.0,79.0,89.9,80.1 - 90%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2014,Reading,4,3375,Knoxville,89.0,114.0,78.1,70.1 - 80%,"309 W Main
Knoxville, Iowa 50138
(41.318957616, -93.101166501)"
2014,Reading,4,2763,Clayton Ridge,35.0,39.0,89.7,80.1 - 90%,"131 S River Park Dr
Guttenberg, Iowa 520520520
(42.78584866, -91.097232817)"
2014,Math,7,5625,Rockwell City-Lytton,53.0,61.0,86.9,80.1 - 90%,"1000 Tonawanda Avenue
Rockwell City, Iowa 50579
(42.391507193, -94.646349767)"
2014,Reading,3,6985,West Marshall,51.0,66.0,77.3,70.1 - 80%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2014,Math,5,6591,Valley,26.0,30.0,86.7,80.1 - 90%,"23493 Canoe Rd
Elgin, Iowa 521419634
(42.971215564, -91.651737563)"
2014,Reading,7,1107,Chariton,69.0,101.0,68.3,60.1 - 70%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2014,Math,7,3154,Iowa Valley,30.0,34.0,88.2,80.1 - 90%,"359 E Hilton St
Marengo, Iowa 52301
(41.798598129, -92.066585859)"
2014,Math,6,6759,Wapello,42.0,57.0,73.7,70.1 - 80%,"406 Mechanic Street
Wapello, Iowa 52653
(41.182360744, -91.188414291)"
2014,Math,10,6264,West Central Valley,51.0,64.0,79.7,70.1 - 80%,"3299 White Pole Rd
Stuart, Iowa 50250
(41.50371123, -94.29925811)"
2014,Math,5,2124,Estherville Lincoln Central,53.0,93.0,57.0,50.1 - 60%,"1814 7th Ave S
Estherville, Iowa 51334
(43.395142349, -94.817770124)"
2014,Math,7,6101,Southeast Polk,424.0,489.0,86.7,80.1 - 90%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
2014,Math,10,4203,Mediapolis,63.0,71.0,88.7,80.1 - 90%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2014,Reading,6,5310,Postville,23.0,37.0,62.2,60.1 - 70%,"314 W Post
Postville, Iowa 521620717
(43.083446813, -91.572598014)"
2014,Math,5,4086,Marion,109.0,143.0,76.2,70.1 - 80%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2014,Math,3,171,Alta,28.0,35.0,80.0,70.1 - 80%,"101 W 5th St
Alta, Iowa 51002
(42.670511869, -95.304289487)"
2014,Math,4,18,Adair-Casey,26.0,27.0,96.3,90.1 - 100%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2014,Math,11,6460,Tri-Center,45.0,49.0,91.8,90.1 - 100%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2014,Reading,11,3042,Hudson,45.0,54.0,83.3,80.1 - 90%,"136 S. Washington
Hudson, Iowa 50643
(42.401833833, -92.453961118)"
2014,Math,7,1107,Chariton,82.0,101.0,81.2,80.1 - 90%,"140 East Albia Road
Chariton, Iowa 50049
(41.007192693, -93.292130564)"
2014,Math,4,1944,Eagle Grove,46.0,53.0,86.8,80.1 - 90%,"325 N Commercial
Eagle Grove, Iowa 50533
(42.667098434, -93.904557978)"
2014,Reading,4,6987,West Monona,39.0,48.0,81.3,80.1 - 90%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2014,Math,7,6096,Southeast Webster Grand,30.0,40.0,75.0,70.1 - 80%,"30850 Paragon Ave.
Burnside, Iowa 505210049
(42.346984258, -94.106637381)"
2014,Math,5,6983,West Lyon,54.0,60.0,90.0,80.1 - 90%,"1787 182nd Street
Inwood, Iowa 51240
(43.302157276, -96.443976618)"
2014,Reading,7,4043,Maquoketa Valley,41.0,49.0,83.7,80.1 - 90%,"112 3rd Street
Delhi, Iowa 52223
(42.426189723, -91.33077292)"
2014,Math,10,1332,Colfax-Mingo,39.0,41.0,95.1,90.1 - 100%,"204 N. League Rd.
Colfax, Iowa 50054
(41.678840479, -93.232133554)"
2014,Reading,11,6100,South Winneshiek,38.0,49.0,77.6,70.1 - 80%,"304 S Webster St
Calmar, Iowa 52132
(43.180778347, -91.86743264)"
2014,Math,3,1737,Des Moines,1550.0,2269.0,68.3,60.1 - 70%,"901 Walnut Street
Des Moines, Iowa 50309
(41.584997496, -93.62919604)"
2014,Math,11,4995,Osage,63.0,65.0,96.9,90.1 - 100%,"820 Sawyer
Osage, Iowa 50461
(43.279297406, -92.807087256)"
2014,Math,8,6175,Starmont,41.0,50.0,82.0,80.1 - 90%,"3202 40th St
Arlington, Iowa 50606
(42.687587157, -91.649580492)"
2014,Math,5,153,North Butler,33.0,36.0,91.7,90.1 - 100%,"513 Birch
Allison, Iowa 50602
(42.755548739, -92.800357426)"
2014,Reading,5,108,Alden,14.0,18.0,77.8,70.1 - 80%,"209 Center Street
Alden, Iowa 50006
(42.517963208, -93.372751113)"
2014,Reading,8,1053,Cedar Rapids,770.0,1096.0,70.3,70.1 - 80%,"2500 Edgewood Rd NW
Cedar Rapids, Iowa 52405
(42.005140877, -91.707720184)"
2014,Math,3,4797,Norwalk,186.0,207.0,89.9,80.1 - 90%,"380 Wright Road
Norwalk, Iowa 50211
(41.467942948, -93.683859138)"
2014,Reading,4,99,Alburnett,34.0,39.0,87.2,80.1 - 90%,"131 Roosevelt Street
Alburnett, Iowa 52202
(42.1494969, -91.619989894)"
2014,Math,4,3537,Laurens-Marathon,11.0,14.0,78.6,70.1 - 80%,"300 W. Garfield St.
Laurens, Iowa 50554
(42.851969775001, -94.851382616)"
2014,Math,7,4203,Mediapolis,51.0,54.0,94.4,90.1 - 100%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2014,Reading,7,1719,Denver,53.0,56.0,94.6,90.1 - 100%,"520 Lincoln Street
Denver, Iowa 50622
(42.668694447, -92.331104046)"
2014,Math,10,4212,Melcher-Dallas,11.0,14.0,78.6,70.1 - 80%,"214 S Main
Melcher, Iowa 50163
(41.223068663, -93.241824355)"
2014,Math,10,6102,Spencer,115.0,141.0,81.6,80.1 - 90%,"23 E 7th St
Spencer, Iowa 51301
(43.143656843, -95.143708014)"
2014,Math,6,6930,West Branch,44.0,55.0,80.0,70.1 - 80%,"148 N Oliphant
West Branch, Iowa 523580637
(41.674274619, -91.348744833)"
2014,Math,11,3060,Humboldt,107.0,116.0,92.2,90.1 - 100%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2014,Math,7,4775,Northeast Hamilton,5.0,10.0,50.0,40.1 - 50%,"606 Illinois St
Blairsburg, Iowa 50034
(42.480561718001, -93.639521298)"
2014,Reading,8,6097,South Page,8.0,11.0,72.7,70.1 - 80%,"606 Iowa Ave
College Springs, Iowa 51637
(40.620548113, -95.119312226)"
2014,Math,4,1044,Cedar Falls,352.0,403.0,87.3,80.1 - 90%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2014,Reading,10,5463,Red Oak,61.0,72.0,84.7,80.1 - 90%,"2011 North 8th
Red Oak, Iowa 51566
(41.021899053, -95.223325144)"
2014,Math,5,1197,Clarinda,52.0,55.0,94.5,90.1 - 100%,"423 E. Nodaway
Clarinda, Iowa 51632
(40.743076415, -95.033335837)"
2014,Reading,8,3195,Jefferson-Scranton,89.0,104.0,85.6,80.1 - 90%,"204 W Madison Ave
Jefferson, Iowa 50129
(42.012317749, -94.377120273)"
2014,Reading,7,6099,South O'Brien,24.0,30.0,80.0,70.1 - 80%,"216 S Rutledge
Paullina, Iowa 510460638
(42.97754916, -95.689147054)"
2014,Math,7,4860,Odebolt-Arthur,51.0,64.0,79.7,70.1 - 80%,"600 S. Maple
Odebolt, Iowa 514580475
(42.310292609001, -95.251885669)"
2014,Reading,4,1044,Cedar Falls,325.0,403.0,80.6,80.1 - 90%,"1002 W 1st St
Cedar Falls, Iowa 50613
(42.537761714, -92.457720667)"
2014,Reading,7,2727,Grundy Center,44.0,51.0,86.3,80.1 - 90%,"1301 12th St
Grundy Center, Iowa 50638
(42.355821733, -92.779325568)"
2014,Reading,7,441,A-H-S-T,22.0,35.0,62.9,60.1 - 70%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2014,Math,4,6867,Webster City,90.0,100.0,90.0,80.1 - 90%,"825 Beach St
Webster City, Iowa 505951948
(42.468377962, -93.835408483)"
2014,Math,3,3312,Keokuk,81.0,106.0,76.4,70.1 - 80%,"1721 Fulton St
Keokuk, Iowa 52632
(40.408591789, -91.388112888)"
2014,Reading,8,4033,Maple Valley-Anthon Oto,37.0,49.0,75.5,70.1 - 80%,"501 S 7th St
Mapleton, Iowa 51034
(42.160984373, -95.78888641)"
2014,Math,7,4271,Mid-Prairie,85.0,89.0,95.5,90.1 - 100%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2014,Math,11,153,North Butler,42.0,44.0,95.5,90.1 - 100%,"513 Birch
Allison, Iowa 50602
(42.755548739, -92.800357426)"
2014,Math,7,6822,Waukee,538.0,591.0,91.0,90.1 - 100%,"560 SE University Avenue
Waukee, Iowa 50263
(41.600393133, -93.861920094)"
2014,Math,10,5976,Shenandoah,67.0,85.0,78.8,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2014,Math,7,6943,West Central,18.0,18.0,100.0,90.1 - 100%,"305 Pember
Maynard, Iowa 506550054
(42.770692026, -91.880399823)"
2014,Reading,11,549,Bedford,30.0,32.0,93.8,90.1 - 100%,"906 Pennsylvania St
Bedford, Iowa 50833
(40.66984574, -94.72259906)"
2014,Reading,8,882,Burlington,199.0,282.0,70.6,70.1 - 80%,"1429 West Ave
Burlington, Iowa 52601
(40.799648151001, -91.115081638)"
2014,Math,11,99,Alburnett,62.0,68.0,91.2,90.1 - 100%,"131 Roosevelt Street
Alburnett, Iowa 52202
(42.1494969, -91.619989894)"
2014,Math,10,977,Cardinal,28.0,39.0,71.8,70.1 - 80%,"4045 Ashland Rd
Eldon, Iowa 52554
(40.960448077, -92.237423973)"
2014,Math,8,4104,Marshalltown,209.0,338.0,61.8,60.1 - 70%,"1002 SOuth 3rd Ave.
Marshalltown, Iowa 501583987
(42.036421181, -92.907823838)"
2014,Math,5,6987,West Monona,25.0,46.0,54.3,50.1 - 60%,"1314 15th St
Onawa, Iowa 51040
(42.022885843, -96.103813924)"
2014,Reading,3,6120,Spirit Lake,88.0,101.0,87.1,80.1 - 90%,"2701 Hill Avenue
Spirit Lake, Iowa 51360
(43.415718645, -95.102183234)"
2014,Math,10,387,Atlantic,62.0,80.0,77.5,70.1 - 80%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2014,Math,5,2718,Griswold,30.0,34.0,88.2,80.1 - 90%,"20 Madison
Griswold, Iowa 515350280
(41.238123121, -95.13578318)"
2014,Reading,4,914,CAM,29.0,36.0,80.6,80.1 - 90%,"1000 Victory Park Road
Anita, Iowa 50020
(41.451176085001, -94.77242925)"
2014,Reading,6,2754,Guthrie Center,28.0,30.0,93.3,90.1 - 100%,"906 School St
Guthrie Center, Iowa 50115
(41.668573446, -94.496718313)"
2014,Reading,5,1963,East Buchanan,36.0,41.0,87.8,80.1 - 90%,"414 5th St North
Winthrop, Iowa 50682
(42.475879754, -91.736862672)"
2014,Math,7,2124,Estherville Lincoln Central,69.0,80.0,86.3,80.1 - 90%,"1814 7th Ave S
Estherville, Iowa 51334
(43.395142349, -94.817770124)"
2014,Reading,5,5976,Shenandoah,47.0,63.0,74.6,70.1 - 80%,"304 West Nishna
Shenandoah, Iowa 51601
(40.757264109, -95.368784667)"
2014,Reading,8,6030,Sioux Center,64.0,81.0,79.0,70.1 - 80%,"550 9th St NE
Sioux Center, Iowa 51250
(43.086406873001, -96.168600466)"
2014,Math,7,4356,Missouri Valley,46.0,54.0,85.2,80.1 - 90%,"109 East Michigan Street
Missouri Valley, Iowa 51555
(41.559428362, -95.894151136)"
2014,Reading,3,1134,Charter Oak-Ute,13.0,15.0,86.7,80.1 - 90%,"321 Main St
Charter Oak, Iowa 514390077
(42.065630372001, -95.5911932)"
2014,Math,6,1095,Central Lyon,41.0,49.0,83.7,80.1 - 90%,"1105 S Story
Rock Rapids, Iowa 51246
(43.421280709, -96.168318157)"
2014,Reading,11,2834,Harmony,8.0,15.0,53.3,50.1 - 60%,"602 Eighth Street
Bonaparte, Iowa 52620
(40.704120087, -91.800954708)"
2014,Reading,10,2169,Fairfield,89.0,116.0,76.7,70.1 - 80%,"403 South 20th Street
Fairfield, Iowa 52556
(41.003551228, -91.984202155)"
2014,Math,11,4689,New London,34.0,35.0,97.1,90.1 - 100%,"106 Jack Wilson Dr
New London, Iowa 52645
(40.921759048, -91.394858631)"
2014,Reading,7,6937,West Burlington,49.0,63.0,77.8,70.1 - 80%,"607 Ramsey St
West Burlington, Iowa 52655
(40.820228036, -91.159167305)"
2014,Math,5,6795,Waterloo,443.0,692.0,64.0,60.1 - 70%,"1516 Washington St
Waterloo, Iowa 50702
(42.485820075, -92.332097741)"
2014,Reading,10,4536,Mount Pleasant,133.0,149.0,89.3,80.1 - 90%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2014,Math,5,4779,North Polk,106.0,116.0,91.4,90.1 - 100%,"13930 NE 6th St
Alleman, Iowa 50007
(41.805870727, -93.610359303)"
2014,Reading,5,6039,Sioux City,362.0,960.0,37.7,30.1 - 40%,"627 4th St
Sioux City, Iowa 51101
(42.494227355, -96.402180665)"
2014,Reading,10,3906,Lynnville-Sully,30.0,33.0,90.9,90.1 - 100%,"12476 Hwy F62 E
Sully, Iowa 502510210
(41.581097841, -92.85371067)"
2014,Math,3,918,Calamus-Wheatland,24.0,27.0,88.9,80.1 - 90%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2014,Math,5,6460,Tri-Center,44.0,58.0,75.9,70.1 - 80%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2014,Math,5,1908,Dunkerton,20.0,28.0,71.4,70.1 - 80%,"509 Canfield
Dunkerton, Iowa 506260308
(42.570421363, -92.16073953)"
2014,Reading,10,918,Calamus-Wheatland,37.0,44.0,84.1,80.1 - 90%,"110 E Park Rd
Wheatland, Iowa 52777
(41.836840627, -90.839888435)"
2014,Math,7,2295,Forest City,82.0,88.0,93.2,90.1 - 100%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2014,Reading,8,6985,West Marshall,66.0,71.0,93.0,90.1 - 100%,"601 3rd St. NW
State Center, Iowa 502470670
(42.018512416, -93.170507544)"
2014,Reading,3,4662,New Hampton,60.0,72.0,83.3,80.1 - 90%,"710 W Main
New Hampton, Iowa 506591004
(43.059463053, -92.325916354)"
2014,Reading,4,6095,South Hamilton,36.0,45.0,80.0,70.1 - 80%,"315 Division St
Jewell, Iowa 50130
(42.302508521, -93.644936609)"
2014,Math,4,4784,North Scott,176.0,195.0,90.3,90.1 - 100%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2014,Math,4,2124,Estherville Lincoln Central,63.0,103.0,61.2,60.1 - 70%,"1814 7th Ave S
Estherville, Iowa 51334
(43.395142349, -94.817770124)"
2014,Math,3,4788,Northwood-Kensett,25.0,30.0,83.3,80.1 - 90%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2014,Math,3,1215,Clarksville,16.0,16.0,100.0,90.1 - 100%,"318 N Mather
Clarksville, Iowa 506190689
(42.787370153, -92.666493391)"
2014,Reading,4,846,Brooklyn-Guernsey-Malcom,27.0,31.0,87.1,80.1 - 90%,"1090 Jackson St
Brooklyn, Iowa 522119705
(41.73809081, -92.445467302)"
2014,Math,3,3744,Lisbon,40.0,47.0,85.1,80.1 - 90%,"235 W School St
Lisbon, Iowa 522530839
(41.919553303001, -91.388930888)"
2014,Reading,4,18,Adair-Casey,25.0,27.0,92.6,90.1 - 100%,"3384 Indigo Ave.
Adair, Iowa 50002
(41.521570143, -94.585853819)"
2014,Math,7,6762,Wapsie Valley,54.0,59.0,91.5,90.1 - 100%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
2014,Math,6,4271,Mid-Prairie,73.0,82.0,89.0,80.1 - 90%,"1635 Highway 22 E
Wellman, Iowa 523560150
(41.467262682, -91.827416777)"
2014,Reading,10,2977,Highland,27.0,33.0,81.8,80.1 - 90%,"1715 Vine Avenue
Riverside, Iowa 52327
(41.460236457, -91.541407572)"
2014,Reading,3,414,Audubon,20.0,28.0,71.4,70.1 - 80%,"800 3rd Ave
Audubon, Iowa 50025
(41.714973036, -94.922657103)"
2014,Reading,11,6660,Vinton-Shellsburg,73.0,95.0,76.8,70.1 - 80%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2014,Reading,3,3060,Humboldt,88.0,101.0,87.1,80.1 - 90%,"23 3rd St N
Dakota City, Iowa 50529
(42.721842191, -94.204233062)"
2014,Reading,5,2682,GMG,25.0,29.0,86.2,80.1 - 90%,"306 Park Street
Garwin, Iowa 506329730
(42.094686311, -92.674180263)"
2014,Reading,5,6741,East Sac County,49.0,56.0,87.5,80.1 - 90%,"801 Jackson
Lake View, Iowa 51450
(42.309577099, -95.055388227)"
2014,Reading,8,6854,Wayne,34.0,45.0,75.6,70.1 - 80%,"102 N Dekalb Street
Corydon, Iowa 50060
(40.757883329, -93.320404615)"
2014,Reading,4,5751,St Ansgar,32.0,33.0,97.0,90.1 - 100%,"206 E 8th
St. Ansgar, Iowa 50472
(43.374941039, -92.917529642)"
2014,Math,10,4776,North Mahaska,28.0,34.0,82.4,80.1 - 90%,"2163 135th St
New Sharon, Iowa 502070089
(41.458931622, -92.649667528)"
2014,Math,10,1053,Cedar Rapids,908.0,1082.0,83.9,80.1 - 90%,"2500 Edgewood Rd NW
Cedar Rapids, Iowa 52405
(42.005140877, -91.707720184)"
2014,Reading,5,6592,Van Buren,32.0,39.0,82.1,80.1 - 90%,"405 4th Street
Keosauqua, Iowa 52565
(40.730522915, -91.966792153)"
2014,Math,5,4869,Oelwein,56.0,80.0,70.0,60.1 - 70%,"307 8th Ave SE
Oelwein, Iowa 50662
(42.673945759001, -91.902587991)"
2014,Math,10,3465,Lamoni,17.0,19.0,89.5,80.1 - 90%,"202 N Walnut St
Lamoni, Iowa 50140
(40.622532216, -93.935606211)"
2014,Math,5,2977,Highland,37.0,45.0,82.2,80.1 - 90%,"1715 Vine Avenue
Riverside, Iowa 52327
(41.460236457, -91.541407572)"
2014,Math,3,5166,Pella,143.0,176.0,81.3,80.1 - 90%,"210 E University St
Pella, Iowa 50219
(41.40024356, -92.903888016)"
2014,Reading,7,4788,Northwood-Kensett,23.0,29.0,79.3,70.1 - 80%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2014,Reading,8,1206,Clarion-Goldfield,49.0,69.0,71.0,70.1 - 80%,"319 3rd Ave NE
Clarion, Iowa 505251113
(42.734357124001, -93.735960712)"
2014,Math,7,3204,Jesup,54.0,64.0,84.4,80.1 - 90%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2014,Math,5,4788,Northwood-Kensett,39.0,41.0,95.1,90.1 - 100%,"1200 1st Ave North
Northwood, Iowa 504590289
(43.445177694, -93.215725247)"
2014,Reading,5,5510,Riverside,39.0,40.0,97.5,90.1 - 100%,"330 Pleasant St
Carson, Iowa 51525
(41.237457777, -95.419260079)"
2014,Math,6,6101,Southeast Polk,372.0,450.0,82.7,80.1 - 90%,"8379 NE University Ave
Pleasant Hill, Iowa 50327
(41.600356215, -93.434241935)"
2014,Math,11,1337,College,292.0,318.0,91.8,90.1 - 100%,"401 76th Ave SW
Cedar Rapids, Iowa 52404
(41.905052988, -91.668080376)"
2014,Reading,5,1791,Dike-New Hartford,0.0,63.0,0.0,10% or Less,"330 Main St
Dike, Iowa 50624
(42.466920106, -92.628130775)"
2014,Math,3,6660,Vinton-Shellsburg,106.0,115.0,92.2,90.1 - 100%,"1502 C Avenue
Vinton, Iowa 52349
(42.157359394, -92.027909269)"
2014,Math,4,6512,Twin Cedars,15.0,18.0,83.3,80.1 - 90%,"2204 Highway G71
Bussey, Iowa 50044
(41.219053532, -92.926871056)"
2014,Math,11,873,North Iowa,25.0,33.0,75.8,70.1 - 80%,"111 3rd Ave NW
Buffalo Center, Iowa 50424
(43.388056968, -93.945080272)"
2014,Math,11,621,Bettendorf,269.0,312.0,86.2,80.1 - 90%,"3311 18th Street
Bettendorf, Iowa 52722
(41.556463541, -90.498771292)"
2014,Math,8,7002,Whiting,14.0,15.0,93.3,90.1 - 100%,"606 West St
Whiting, Iowa 51063
(42.127623791, -96.155641786)"
2014,Math,4,234,Anamosa,59.0,73.0,80.8,80.1 - 90%,"200 South Garnavillo St.
Anamosa, Iowa 52205
(42.106223203, -91.286826145)"
2014,Math,3,5013,Oskaloosa,109.0,149.0,73.2,70.1 - 80%,"1800 North 3rd
Oskaloosa, Iowa 52577
(41.309644142, -92.641504171)"
2014,Reading,3,6854,Wayne,30.0,34.0,88.2,80.1 - 90%,"102 N Dekalb Street
Corydon, Iowa 50060
(40.757883329, -93.320404615)"
2014,Reading,5,4784,North Scott,169.0,206.0,82.0,80.1 - 90%,"251 E Iowa St
Eldridge, Iowa 52748
(41.652613393, -90.580280251)"
2014,Math,11,916,CAL,14.0,18.0,77.8,70.1 - 80%,"1441 Gull Ave
Latimer, Iowa 50452
(42.750819774, -93.370002921)"
2014,Reading,10,7056,Winterset,110.0,122.0,90.2,90.1 - 100%,"110 West Washington
Winterset, Iowa 502730030
(41.333444175, -94.014776251)"
2014,Math,4,4086,Marion,107.0,130.0,82.3,80.1 - 90%,"777 S 15th St
Marion, Iowa 52302
(42.022971748, -91.593793919)"
2014,Reading,4,6534,Underwood,50.0,57.0,87.7,80.1 - 90%,"601 Third Street
Underwood, Iowa 515760130
(41.387093094, -95.68317064)"
2014,Math,7,981,Carlisle,146.0,157.0,93.0,90.1 - 100%,"430 School St
Carlisle, Iowa 50047
(41.498433476, -93.490462462)"
2014,Math,10,3348,Kingsley-Pierson,38.0,44.0,86.4,80.1 - 90%,"322 Quest Avenue
Kingsley, Iowa 510280520
(42.582740549, -95.977957008)"
2014,Reading,7,7110,Woodward-Granger,36.0,50.0,72.0,70.1 - 80%,"306 W 3rd St
Woodward, Iowa 50276
(41.855671951, -93.925557162)"
2014,Math,4,3042,Hudson,43.0,52.0,82.7,80.1 - 90%,"136 S. Washington
Hudson, Iowa 50643
(42.401833833, -92.453961118)"
2014,Reading,8,4536,Mount Pleasant,112.0,143.0,78.3,70.1 - 80%,"307 E. Monroe, Suite 201
Mount Pleasant, Iowa 52641
(40.9662821, -91.550284312)"
2014,Reading,5,1953,Earlham,36.0,42.0,85.7,80.1 - 90%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2014,Reading,6,1218,Clay Central-Everly,14.0,17.0,82.4,80.1 - 90%,"401 Church Street
Royal, Iowa 51357
(43.062450858, -95.285652829)"
2014,Math,5,5139,Paton-Churdan,11.0,13.0,84.6,80.1 - 90%,"606 Adrian St
Churdan, Iowa 500500157
(42.15890722, -94.47660096)"
2014,Math,8,4773,Northeast,71.0,73.0,97.3,90.1 - 100%,"1450 370th Ave
Goose Lake, Iowa 52750
(41.967391117, -90.373692002)"
2014,Reading,3,441,A-H-S-T,20.0,27.0,74.1,70.1 - 80%,"768 South Maple Street
Avoca, Iowa 51521
(41.470851307, -95.341037428)"
2014,Reading,3,1080,Central,27.0,33.0,81.8,80.1 - 90%,"400 1st Street NW
Elkader, Iowa 52043
(42.856201646001, -91.407684887)"
2014,Reading,4,4203,Mediapolis,45.0,48.0,93.8,90.1 - 100%,"725 N. Northfield
Mediapolis, Iowa 52637
(41.01322067, -91.160449839)"
2014,Math,6,2313,Fort Dodge,157.0,238.0,66.0,60.1 - 70%,"104 S 17th St
Fort Dodge, Iowa 50501
(42.504398547, -94.174977779)"
2014,Math,8,7038,Wilton,36.0,48.0,75.0,70.1 - 80%,"1002 Cypress St
Wilton, Iowa 52778
(41.594973249, -91.011281286)"
2014,Math,4,1431,Corning,25.0,32.0,78.1,70.1 - 80%,"904 8th St
Corning, Iowa 50841
(40.990020157, -94.739477757)"
2014,Reading,5,6460,Tri-Center,49.0,58.0,84.5,80.1 - 90%,"33980 310th Street
Neola, Iowa 515595183
(41.504274393, -95.594185677)"
2014,Reading,4,999,Carroll,96.0,112.0,85.7,80.1 - 90%,"1026 N. Adams St
Carroll, Iowa 51401
(42.071095645, -94.866259295)"
2014,Math,4,1611,Davenport,750.0,1108.0,67.7,60.1 - 70%,"1606 Brady St
Davenport, Iowa 52803
(41.536181077, -90.574097107)"
2014,Math,5,2295,Forest City,67.0,73.0,91.8,90.1 - 100%,"145 S Clark St
Forest City, Iowa 50436
(43.262676031, -93.638353224)"
2014,Math,4,4775,Northeast Hamilton,10.0,14.0,71.4,70.1 - 80%,"606 Illinois St
Blairsburg, Iowa 50034
(42.480561718001, -93.639521298)"
2014,Reading,4,3204,Jesup,61.0,76.0,80.3,80.1 - 90%,"531 Prospect
Jesup, Iowa 506480287
(42.479597359, -92.064678773)"
2014,Math,7,387,Atlantic,91.0,100.0,91.0,90.1 - 100%,"1100 Linn St
Atlantic, Iowa 50022
(41.399920295, -95.007494477)"
2014,Math,6,6094,Southeast Warren,18.0,26.0,69.2,60.1 - 70%,"16331 Tyler St
Liberty Center, Iowa 50145
(41.204647638, -93.506953573)"
2014,Reading,11,1953,Earlham,35.0,42.0,83.3,80.1 - 90%,"535 N Chestnut Ave
Earlham, Iowa 50072
(41.495707827001, -94.12303199)"
2014,Math,4,6408,Tipton,54.0,65.0,83.1,80.1 - 90%,"400 E 6th St
Tipton, Iowa 52772
(41.769111389001, -91.119193238)"
2014,Reading,7,6093,Solon,84.0,96.0,87.5,80.1 - 90%,"301 S Iowa Street
Solon, Iowa 52333
(41.805373657, -91.495353613)"
2014,Reading,10,6098,South Tama County,70.0,80.0,87.5,80.1 - 90%,"1702 Harding St
Tama, Iowa 523391028
(41.975800787, -92.581643967)"
2014,Math,7,936,Camanche,58.0,64.0,90.6,90.1 - 100%,"702 13th Ave
Camanche, Iowa 527301772
(41.78497779, -90.25908233)"
2014,Math,4,4131,Mason City,199.0,266.0,74.8,70.1 - 80%,"1515 S. Pennsylvania Ave
Mason City, Iowa 50401
(43.166840753, -93.198492687)"
2014,Reading,3,6762,Wapsie Valley,44.0,56.0,78.6,70.1 - 80%,"2535 Viking Avenue
Fairbank, Iowa 50629
(42.679990164, -92.140653041)"
